NAICS6_Make,NAICS6_Use,ProVal
811300,334516,3.075229358
S00203,334516,0.693333333
S00300,334516,56.52173913
221100,334517,8.676783005
221200,334517,0.72306525
230301,334517,1.467336683
331110,334517,31.32453184
331420,334517,52.65187266
331490,334517,1.999438202
331510,334517,2.665917603
331520,334517,3.332397004
332114,334517,19.88143526
33211A,334517,146.9017161
332119,334517,48.04680187
332200,334517,11.5975039
332310,334517,6.074882995
332430,334517,8.283931357
332500,334517,0.55226209
332600,334517,0.55226209
332710,334517,45.83775351
332720,334517,85.04836193
332800,334517,31.47893916
33291A,334517,3.865834633
332991,334517,6.074882995
332999,334517,4.418096724
33351B,334517,0.685520362
334112,334517,7.029893186
334118,334517,61.99087627
334413,334517,35.78854713
334418,334517,93.30585501
33441A,334517,224.3175007
334517,334517,33.23222233
33451A,334517,19.17243596
335311,334517,47.39359473
335314,334517,5.779706675
335920,334517,32.94432805
336320,334517,0.502923977
322130,334517,2.851622875
322210,334517,8.554868624
325190,334517,0.744954767
3252A0,334517,8.939457203
3259A0,334517,2.979819068
326110,334517,18.0714995
326120,334517,1.505958292
326130,334517,1.003972195
326190,334517,0.501986097
423100,334517,0.561334642
423400,334517,87.56820412
423600,334517,61.7468106
423800,334517,13.4720314
423A00,334517,44.90677134
424A00,334517,5.052011776
425000,334517,4.490677134
481000,334517,0.68
482000,334517,2
484000,334517,45.72413793
493000,334517,28.51374945
517110,334517,1.170305677
517210,334517,1.170305677
518200,334517,6.72
522A00,334517,4.8203125
52A000,334517,6.427083333
523A00,334517,3.857142857
5241XX,334517,0.99194847
524200,334517,2.479871176
531ORE,334517,1.114602588
532100,334517,0.337044534
532400,334517,0.337044534
533000,334517,5.055668016
541100,334517,38.4954283
541512,334517,4.599520384
54151A,334517,1.314148681
541200,334517,20.3474148
541300,334517,3.538680835
541610,334517,3.538680835
5416A0,334517,0.884670209
541800,334517,48.65686147
5419A0,334517,3.538680835
550000,334517,278.8858658
561300,334517,0.824272588
561700,334517,3.297090352
562000,334517,0.573333333
721000,334517,0.362318841
722110,334517,0.275590551
722211,334517,0.275590551
811100,334517,0.768807339
811200,334517,3.075229358
811300,334517,0.768807339
S00300,334517,36.17391304
221100,33451A,11.56904401
221200,33451A,1.446130501
221300,33451A,0.72306525
230301,33451A,2.934673367
327200,33451A,4.385964912
327910,33451A,1.096491228
331110,33451A,25.32621723
331313,33451A,3.998876404
33131B,33451A,2.665917603
331410,33451A,9.997191011
331420,33451A,17.32846442
331510,33451A,1.999438202
331520,33451A,2.665917603
33211A,33451A,6.627145086
332119,33451A,5.522620905
332200,33451A,6.627145086
332320,33451A,30.92667707
332600,33451A,0.55226209
332710,33451A,38.10608424
332720,33451A,68.48049922
332800,33451A,22.09048362
33291A,33451A,6.627145086
332991,33451A,4.418096724
332999,33451A,6.074882995
333314,33451A,0.685520362
333318,33451A,2.742081448
33351B,33451A,2.056561086
334112,33451A,14.05978637
334118,33451A,28.11957274
334220,33451A,30.67589754
334413,33451A,37.06670952
334418,33451A,29.39773514
33441A,33451A,50.4874147
334515,33451A,345.7429285
33451A,33451A,45.37476511
335312,33451A,10.98144268
335314,33451A,8.669560012
335920,33451A,13.29332535
335930,33451A,13.87129602
335999,33451A,0.577970667
336320,33451A,2.514619883
322130,33451A,3.992272025
322210,33451A,6.8438949
324110,33451A,1.143939394
324190,33451A,5.71969697
325190,33451A,1.489909534
325211,33451A,2.234864301
3259A0,33451A,23.09359777
326190,33451A,18.5734856
423100,33451A,0.561334642
423400,33451A,11.22669284
423600,33451A,70.72816487
423800,33451A,12.34936212
423A00,33451A,30.31207066
424700,33451A,0.561334642
424A00,33451A,3.929342493
425000,33451A,2.245338567
444000,33451A,2
481000,33451A,2.72
482000,33451A,2
483000,33451A,1
484000,33451A,45.72413793
485000,33451A,0.928571429
493000,33451A,29.24487124
517110,33451A,6.436681223
517210,33451A,3.510917031
518200,33451A,7.466666667
522A00,33451A,3.213541667
52A000,33451A,6.427083333
523A00,33451A,2.571428571
5241XX,33451A,0.743961353
524200,33451A,1.98389694
531ORE,33451A,1.114602588
532100,33451A,1.011133603
532400,33451A,1.011133603
533000,33451A,17.18927126
541100,33451A,30.9473051
541511,33451A,7.227817746
541512,33451A,3.285371703
54151A,33451A,0.657074341
541200,33451A,19.46274459
541300,33451A,12.38538292
541610,33451A,1.769340417
5416A0,33451A,0.884670209
541800,33451A,52.19554231
541400,33451A,0.884670209
5419A0,33451A,5.308021252
550000,33451A,314.0724003
561300,33451A,5.769908116
561700,33451A,5.769908116
561200,33451A,1.648545176
561400,33451A,3.297090352
561600,33451A,3.297090352
561900,33451A,3.297090352
562000,33451A,1.146666667
721000,33451A,1.811594203
722110,33451A,0.551181102
722211,33451A,0.551181102
811100,33451A,1.537614679
811200,33451A,3.075229358
811300,33451A,3.075229358
S00203,33451A,0.693333333
S00300,33451A,55.39130435
212230,334300,0.222222222
221100,334300,2.169195751
221200,334300,0.72306525
230301,334300,0.733668342
3219A0,334300,155.1139785
331420,334300,1.999438202
332114,334300,1.656786271
332119,334300,1.104524181
332710,334300,1.656786271
332720,334300,4.970358814
332800,334300,1.104524181
334413,334300,6.390811987
334418,334300,26.20232915
33441A,334300,43.45752151
334300,334300,85.63688063
335314,334300,0.577970667
335920,334300,1.155941335
335930,334300,3.467824005
336320,334300,1.005847953
336390,334300,1.50877193
33712N,334300,0.457746479
322130,334300,0.570324575
322210,334300,1.14064915
324190,334300,0.571969697
325520,334300,0.744954767
3259A0,334300,0.744954767
326110,334300,5.521847071
326120,334300,0.501986097
326130,334300,0.501986097
326190,334300,3.513902681
423100,334300,0.561334642
423400,334300,12.34936212
423600,334300,33.68007851
423800,334300,1.122669284
423A00,334300,9.542688911
424A00,334300,1.684003925
425000,334300,17.96270854
484000,334300,39.86206897
493000,334300,18.27804452
517110,334300,0.585152838
517210,334300,0.585152838
518200,334300,2.986666667
522A00,334300,13.65755208
52A000,334300,12.85416667
5241XX,334300,2.727858293
524200,334300,5.207729469
531ORE,334300,1.114602588
541100,334300,18.11549567
541511,334300,0.657074341
541512,334300,0.657074341
541200,334300,15.92406376
541800,334300,30.9634573
550000,334300,202.6483745
561700,334300,0.824272588
722110,334300,0.826771654
722211,334300,0.275590551
811200,334300,1.537614679
811300,334300,0.768807339
S00300,334300,11.30434783
221100,334610,7.230652504
221200,334610,1.446130501
221300,334610,0.72306525
230301,334610,2.201005025
331110,334610,0.666479401
33131B,334610,0.666479401
332710,334610,3.865834633
332720,334610,1.656786271
332800,334610,4.970358814
332999,334610,1.104524181
334413,334610,9.58621798
334418,334610,2.556324795
33441A,334610,1.278162397
334610,334610,78.60698744
335314,334610,0.577970667
322130,334610,17.10973725
322210,334610,1.710973725
324110,334610,1.715909091
325211,334610,32.03305498
3259A0,334610,1.489909534
326110,334610,14.05561072
326120,334610,1.505958292
326130,334610,0.501986097
326190,334610,36.14299901
423400,334610,1.122669284
423600,334610,1.684003925
423800,334610,0.561334642
423A00,334610,1.684003925
424400,334610,0.561334642
424700,334610,0.561334642
424A00,334610,8.420019627
482000,334610,2
484000,334610,8.206896552
493000,334610,14.62243562
511200,334610,0.380952381
517110,334610,0.585152838
517210,334610,1.170305677
518200,334610,2.986666667
522A00,334610,1.606770833
52A000,334610,0.803385417
523A00,334610,0.321428571
5241XX,334610,0.247987118
524200,334610,1.239935588
532100,334610,0.337044534
532400,334610,0.337044534
533000,334610,3.03340081
541100,334610,13.58662175
541511,334610,1.971223022
541512,334610,1.314148681
541200,334610,11.50071271
541300,334610,0.884670209
541800,334610,25.65543605
5419A0,334610,0.884670209
550000,334610,181.1454923
561300,334610,9.891271057
561700,334610,4.945635528
561200,334610,0.824272588
561400,334610,2.472817764
561600,334610,1.648545176
561900,334610,2.472817764
562000,334610,0.573333333
722110,334610,0.275590551
722211,334610,0.275590551
811100,334610,0.768807339
811200,334610,1.537614679
811300,334610,1.537614679
S00300,334610,22.60869565
212100,335110,0.925619835
221100,335110,9.279749478
221200,335110,5.302713987
221300,335110,0.662839248
230301,335110,0.86013986
327200,335110,148.6122618
327910,335110,0.724937862
331490,335110,49.23800832
332200,335110,0.899140753
332710,335110,30.5707856
332720,335110,3.596563011
332800,335110,14.38625205
332999,335110,2.697422259
33351B,335110,1.33686067
333920,335110,0.668430335
334413,335110,20.52418861
334418,335110,6.481322719
33441A,335110,1.080220453
335110,335110,46.26239234
335314,335110,1.96861244
322120,335110,1.969098712
322130,335110,2.953648069
322210,335110,50.21201717
322220,335110,0.984549356
324110,335110,3.728414443
324190,335110,7.456828885
325120,335110,3.305724726
325180,335110,16.52862363
325310,335110,0.826431181
325520,335110,4.958587089
3259A0,335110,4.132155907
326110,335110,3.702525725
326190,335110,2.776894294
423400,335110,3.055935364
423600,335110,121.2187694
423800,335110,38.70851461
423A00,335110,21.39154755
424700,335110,2.037290242
424A00,335110,9.167806091
425000,335110,6.111870727
452000,335110,1
444000,335110,4
482000,335110,3
483000,335110,2
484000,335110,816
493000,335110,1.120689655
517110,335110,2
518200,335110,1.564885496
522A00,335110,4.27107438
52A000,335110,1.067768595
523A00,335110,6.861618799
5241XX,335110,7.495575221
524200,335110,13.92035398
531ORE,335110,6.232835821
532100,335110,0.638297872
532400,335110,0.638297872
533000,335110,8.936170213
541200,335110,3.854887218
541300,335110,2.569924812
541800,335110,7.709774436
541400,335110,7.709774436
5419A0,335110,5.139849624
550000,335110,31.61136572
561700,335110,1.545611015
562000,335110,1.22
721000,335110,0.680851064
722110,335110,0.6875
722211,335110,0.6875
811100,335110,0.871900826
811300,335110,0.871900826
491000,335110,0.476190476
S00203,335110,0.744680851
S00300,335110,7.301408451
212100,335120,0.925619835
221100,335120,30.49060543
221200,335120,7.291231733
221300,335120,5.302713987
230301,335120,8.601398601
327200,335120,10.14913007
331110,335120,171.5636852
331200,335120,184.6425312
331313,335120,9.232126559
33131B,335120,176.9490924
331420,335120,29.23506744
331490,335120,27.69637968
331510,335120,13.84818984
331520,335120,83.85848291
332114,335120,15.2853928
33211A,335120,89.01493453
332119,335120,11.68882979
332200,335120,0.899140753
332310,335120,15.2853928
332320,335120,4.495703764
332430,335120,17.0836743
332600,335120,2.697422259
332710,335120,106.0986088
332720,335120,309.304419
332800,335120,69.23383797
33291A,335120,7.193126023
332991,335120,13.48711129
332996,335120,144.7616612
332999,335120,17.98281506
333415,335120,21.38977072
33351B,335120,2.67372134
333920,335120,4.010582011
334413,335120,146.9099816
334418,335120,50.7703613
33441A,335120,15.12308634
335110,335120,151.5831579
335120,335120,155.5203828
335311,335120,339.5856459
335314,335120,20.67043062
335912,335120,2.95291866
335920,335120,36.41933014
335930,335120,193.9083254
335999,335120,1.96861244
339113,335120,7.871227364
322120,335120,42.33562232
322130,335120,15.7527897
322210,335120,122.0841202
322220,335120,15.7527897
324110,335120,4.474097331
324190,335120,158.8304553
325190,335120,3.305724726
325211,335120,29.75152253
325510,335120,100.8246041
325610,335120,11.57003654
3259A0,335120,11.57003654
326110,335120,100.893826
326120,335120,8.330682881
326130,335120,9.256314312
326190,335120,31.47146866
423100,335120,4.074580485
423400,335120,23.42883779
423600,335120,374.8614046
423800,335120,57.04412679
423A00,335120,192.5239279
424400,335120,2.037290242
424700,335120,17.31696706
424A00,335120,61.11870727
425000,335120,114.0882536
452000,335120,3
444000,335120,20
454000,335120,2
4B0000,335120,2
481000,335120,7.672131148
482000,335120,12
483000,335120,8
484000,335120,2424
485000,335120,2.5
486000,335120,1
493000,335120,5.603448276
517110,335120,8
517210,335120,11
518200,335120,37.55725191
522A00,335120,8.54214876
52A000,335120,16.01652893
523900,335120,1.143603133
523A00,335120,30.30548303
5241XX,335120,10.7079646
524200,335120,21.4159292
531ORE,335120,65.44477612
532100,335120,4.468085106
532400,335120,3.829787234
532A00,335120,0.638297872
533000,335120,58.72340426
541100,335120,25.1838565
541512,335120,12.72916667
54151A,335120,1.958333333
541200,335120,21.8443609
541300,335120,62.96315789
541610,335120,6.42481203
5416A0,335120,2.569924812
541700,335120,1.284962406
541800,335120,91.23233083
541400,335120,64.2481203
5419A0,335120,39.83383459
550000,335120,104.0540788
561300,335120,33.23063683
561700,335120,13.91049914
561100,335120,0.772805508
561200,335120,5.409638554
561400,335120,10.81927711
561600,335120,9.273666093
561900,335120,10.81927711
562000,335120,12.2
711500,335120,0.75
721000,335120,5.446808511
722110,335120,4.125
722211,335120,3.4375
811100,335120,4.359504132
811200,335120,1.743801653
811300,335120,7.847107438
813B00,335120,0.871900826
491000,335120,12.85714286
S00203,335120,7.446808511
S00300,335120,36.50704225
2123A0,335210,6.479338843
221100,335210,9.279749478
221200,335210,1.988517745
221300,335210,0.662839248
230301,335210,1.72027972
327910,335210,1.449875725
327993,335210,11.5990058
331110,335210,76.16504411
331313,335210,1.53868776
331420,335210,23.84966028
331490,335210,3.07737552
331510,335210,9.232126559
331520,335210,44.62194504
33211A,335210,0.899140753
332119,335210,26.97422259
332200,335210,0.899140753
332310,335210,0.899140753
332320,335210,0.899140753
332430,335210,0.899140753
332710,335210,10.78968903
332720,335210,43.15875614
332800,335210,5.394844517
33351B,335210,0.668430335
333920,335210,0.668430335
334413,335210,36.72749541
334418,335210,8.641763625
33441A,335210,8.641763625
334512,335210,59.41212492
33451A,335210,5.401102266
335210,335210,22.63904306
335312,335210,329.7425837
335314,335210,11.81167464
335930,335210,46.26239234
335999,335210,0.98430622
322120,335210,1.969098712
322130,335210,1.969098712
322210,335210,106.3313305
322220,335210,1.969098712
324110,335210,0.745682889
324190,335210,11.18524333
325190,335210,0.826431181
325211,335210,188.4263094
325510,335210,15.70219245
3259A0,335210,1.652862363
326110,335210,27.76894294
326120,335210,2.776894294
326130,335210,1.851262862
326190,335210,40.72778297
326220,335210,25.91768007
423100,335210,2.037290242
423400,335210,9.167806091
423600,335210,134.461156
423800,335210,23.42883779
423A00,335210,34.63393412
424400,335210,1.018645121
424700,335210,2.037290242
424A00,335210,32.59664388
425000,335210,11.20509633
481000,335210,1.918032787
482000,335210,10
483000,335210,1
484000,335210,696
485000,335210,0.833333333
493000,335210,1.120689655
517110,335210,2
517210,335210,2
522A00,335210,11.21157025
52A000,335210,17.08429752
523A00,335210,6.861618799
5241XX,335210,12.84955752
524200,335210,43.90265487
531ORE,335210,4.155223881
532100,335210,0.638297872
532400,335210,1.276595745
533000,335210,5.744680851
541100,335210,4.66367713
541512,335210,1.958333333
541200,335210,3.854887218
541300,335210,11.56466165
541610,335210,1.284962406
541800,335210,30.83909774
541400,335210,8.994736842
5419A0,335210,1.284962406
550000,335210,35.56278643
561300,335210,2.318416523
561700,335210,1.545611015
561900,335210,0.772805508
562000,335210,0.61
721000,335210,1.361702128
722110,335210,0.6875
722211,335210,0.6875
811100,335210,0.871900826
811300,335210,0.871900826
491000,335210,14.28571429
S00203,335210,0.744680851
S00300,335210,10.95211268
221100,335221,7.291231733
221200,335221,3.977035491
221300,335221,0.662839248
230301,335221,2.58041958
327910,335221,0.724937862
327993,335221,18.84838442
331110,335221,293.1200183
331313,335221,30.00441132
33131B,335221,10.00147044
